shot_id,set_id,set_name,district,shot_class,camera,time,season,dramatic_use,cast_capacity,character_safe_area,ground_horizon,layers,clean_plate,status
JV-TRH-STL-EST-EW-GOLD-V001,JV-TRH,Meadow Trailhead,Meadow,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,"arrival, parking, gear, departures",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EST-EW-NIGHT-V001,JV-TRH,Meadow Trailhead,Meadow,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,"arrival, parking, gear, departures",8,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EXT-MAS-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,"arrival, parking, gear, departures",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EXT-MAS-GOLD-V001,JV-TRH,Meadow Trailhead,Meadow,exterior master,28mm-equivalent eye-level,golden hour,summer master,"arrival, parking, gear, departures",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EXT-MAS-NIGHT-V001,JV-TRH,Meadow Trailhead,Meadow,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,"arrival, parking, gear, departures",8,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-EXT-REV-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,"arrival, parking, gear, departures",8,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-INT-MAS-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-INT-MAS-GOLD-V001,JV-TRH,Meadow Trailhead,Meadow,interior or primary-area master,28mm-equivalent,golden hour,summer master,"arrival, parking, gear, departures",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-INT-MAS-NIGHT-V001,JV-TRH,Meadow Trailhead,Meadow,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,"arrival, parking, gear, departures",8,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-INT-REV-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,reverse master,32mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-DLG-2S-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-DLG-OTS-L-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-DLG-OTS-R-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-DLG-GRP-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-MOVE-LR-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,"arrival, parking, gear, departures",8,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-POV-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,character point of view,45mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-INS-SGN-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,controlled signage insert,70mm-equivalent,clear late-morning,summer master,"arrival, parking, gear, departures",8,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-CLN-DAY-V001,JV-TRH,Meadow Trailhead,Meadow,empty clean plate,matching master lens,clear late-morning,summer master,"arrival, parking, gear, departures",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-CLN-GOLD-V001,JV-TRH,Meadow Trailhead,Meadow,empty clean plate,matching master lens,golden hour,summer master,"arrival, parking, gear, departures",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-TRH-STL-CLN-NIGHT-V001,JV-TRH,Meadow Trailhead,Meadow,empty clean plate,matching master lens,blue-hour-to-night,summer master,"arrival, parking, gear, departures",8,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EST-EW-DAY-V001,JV-ENT,Joeville East Gate,Residential,extreme-wide establishing,24mm-equivalent elevated,clear late-morning,summer master,town arrival and departure,13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EST-EW-GOLD-V001,JV-ENT,Joeville East Gate,Residential,extreme-wide establishing,24mm-equivalent elevated,golden hour,summer master,town arrival and departure,13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EST-EW-NIGHT-V001,JV-ENT,Joeville East Gate,Residential,extreme-wide establishing,24mm-equivalent elevated,blue-hour-to-night,summer master,town arrival and departure,13,large center-safe ensemble zone,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EXT-MAS-DAY-V001,JV-ENT,Joeville East Gate,Residential,exterior master,28mm-equivalent eye-level,clear late-morning,summer master,town arrival and departure,13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EXT-MAS-GOLD-V001,JV-ENT,Joeville East Gate,Residential,exterior master,28mm-equivalent eye-level,golden hour,summer master,town arrival and departure,13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EXT-MAS-NIGHT-V001,JV-ENT,Joeville East Gate,Residential,exterior master,28mm-equivalent eye-level,blue-hour-to-night,summer master,town arrival and departure,13,arrival path and doorway clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-EXT-REV-DAY-V001,JV-ENT,Joeville East Gate,Residential,exterior reverse,35mm-equivalent eye-level,clear late-morning,summer master,town arrival and departure,13,departure path and town orientation clear,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-INT-MAS-DAY-V001,JV-ENT,Joeville East Gate,Residential,interior or primary-area master,28mm-equivalent,clear late-morning,summer master,town arrival and departure,13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-INT-MAS-GOLD-V001,JV-ENT,Joeville East Gate,Residential,interior or primary-area master,28mm-equivalent,golden hour,summer master,town arrival and departure,13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-INT-MAS-NIGHT-V001,JV-ENT,Joeville East Gate,Residential,interior or primary-area master,28mm-equivalent,blue-hour-to-night,summer master,town arrival and departure,13,full walkable floor and all exits visible,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-INT-REV-DAY-V001,JV-ENT,Joeville East Gate,Residential,reverse master,32mm-equivalent,clear late-morning,summer master,town arrival and departure,13,reverse eyelines and window continuity,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-DLG-2S-DAY-V001,JV-ENT,Joeville East Gate,Residential,clean dialogue two-shot,50mm-equivalent,clear late-morning,summer master,town arrival and departure,13,two 34x52-cell figures plus gesture clearance,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-DLG-OTS-L-DAY-V001,JV-ENT,Joeville East Gate,Residential,clean over-shoulder left,65mm-equivalent,clear late-morning,summer master,town arrival and departure,13,left foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-DLG-OTS-R-DAY-V001,JV-ENT,Joeville East Gate,Residential,clean over-shoulder right,65mm-equivalent,clear late-morning,summer master,town arrival and departure,13,right foreground occluder delivered separately,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-DLG-GRP-DAY-V001,JV-ENT,Joeville East Gate,Residential,three-to-five group dialogue,40mm-equivalent,clear late-morning,summer master,town arrival and departure,13,five anchors with non-crossing eyelines,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-ENS-13-DAY-V001,JV-ENT,Joeville East Gate,Residential,full-cast ensemble master,28mm-equivalent,clear late-morning,summer master,town arrival and departure,13,thirteen anchors; only where capacity allows,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-MOVE-LR-DAY-V001,JV-ENT,Joeville East Gate,Residential,side-tracking movement plate,35mm orthogonal-feel,clear late-morning,summer master,town arrival and departure,13,unbroken lateral path across 70 percent width,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-POV-DAY-V001,JV-ENT,Joeville East Gate,Residential,character point of view,45mm-equivalent,clear late-morning,summer master,town arrival and departure,13,no baked character; clear focal subject,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-INS-SGN-DAY-V001,JV-ENT,Joeville East Gate,Residential,controlled signage insert,70mm-equivalent,clear late-morning,summer master,town arrival and departure,13,blank sign substrate for graphic pass,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-CLN-DAY-V001,JV-ENT,Joeville East Gate,Residential,empty clean plate,matching master lens,clear late-morning,summer master,town arrival and departure,13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-CLN-GOLD-V001,JV-ENT,Joeville East Gate,Residential,empty clean plate,matching master lens,golden hour,summer master,town arrival and departure,13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
JV-ENT-STL-CLN-NIGHT-V001,JV-ENT,Joeville East Gate,Residential,empty clean plate,matching master lens,blue-hour-to-night,summer master,town arrival and departure,13,no people or characters; restoration-ready,author against runtime projection; provisional horizon 56% until integration upgrade,far_bg|bg|midground|character_plane|foreground|fx|lighting|shadow,required,PLANNED-NOT-CREATED
